Finding parameters where all CV ratios are biologically appropriate...

Testing parameters: CV normal = 0.80, Mean = 15.00
✅ System is biologically appropriate with Fano factor: 5.84, CV: 0.62
✅ System is biologically appropriate with Fano factor: 5.99, CV: 0.63
✅ System is biologically appropriate with Fano factor: 6.14, CV: 0.64
✅ System is biologically appropriate with Fano factor: 6.30, CV: 0.65
✅ System is biologically appropriate with Fano factor: 6.46, CV: 0.66
✅ System is biologically appropriate with Fano factor: 6.61, CV: 0.66
✅ System is biologically appropriate with Fano factor: 6.77, CV: 0.67
✅ System is biologically appropriate with Fano factor: 6.94, CV: 0.68
✅ System is biologically appropriate with Fano factor: 7.10, CV: 0.69
✅ System is biologically appropriate with Fano factor: 7.27, CV: 0.70
✅ System is biologically appropriate with Fano factor: 7.43, CV: 0.70
✅ System is biologically appropriate with Fano factor: 7.60, CV: 0.71
✅ System is biologically appropriate with Fano factor: 7.78, CV: 0.72
✅ System is biologically appropriate with Fano factor: 7.95, CV: 0.73
✅ System is biologically appropriate with Fano factor: 8.13, CV: 0.74
✅ System is biologically appropriate with Fano factor: 8.30, CV: 0.74
✅ System is biologically appropriate with Fano factor: 8.48, CV: 0.75
✅ System is biologically appropriate with Fano factor: 8.66, CV: 0.76
✅ System is biologically appropriate with Fano factor: 8.85, CV: 0.77
✅ System is biologically appropriate with Fano factor: 9.03, CV: 0.78
✅ System is biologically appropriate with Fano factor: 9.22, CV: 0.78
✅ System is biologically appropriate with Fano factor: 9.41, CV: 0.79
✅ System is biologically appropriate with Fano factor: 9.60, CV: 0.80
✅ System is biologically appropriate with Fano factor: 9.79, CV: 0.81
✅ System is biologically appropriate with Fano factor: 9.99, CV: 0.82
✅ System is biologically appropriate with Fano factor: 10.18, CV: 0.82
✅ System is biologically appropriate with Fano factor: 10.38, CV: 0.83
✅ System is biologically appropriate with Fano factor: 10.58, CV: 0.84
✅ System is biologically appropriate with Fano factor: 10.79, CV: 0.85
✅ System is biologically appropriate with Fano factor: 10.99, CV: 0.86
✅ System is biologically appropriate with Fano factor: 11.20, CV: 0.86
✅ System is biologically appropriate with Fano factor: 11.41, CV: 0.87
✅ System is biologically appropriate with Fano factor: 11.62, CV: 0.88
✅ System is biologically appropriate with Fano factor: 11.83, CV: 0.89
✅ System is biologically appropriate with Fano factor: 12.04, CV: 0.90
✅ System is biologically appropriate with Fano factor: 12.26, CV: 0.90
✅ System is biologically appropriate with Fano factor: 12.48, CV: 0.91
✅ System is biologically appropriate with Fano factor: 12.70, CV: 0.92
✅ System is biologically appropriate with Fano factor: 12.92, CV: 0.93
✅ System is biologically appropriate with Fano factor: 13.14, CV: 0.94
✅ System is biologically appropriate with Fano factor: 13.37, CV: 0.94
✅ System is biologically appropriate with Fano factor: 13.59, CV: 0.95
✅ System is biologically appropriate with Fano factor: 13.82, CV: 0.96
✅ System is biologically appropriate with Fano factor: 14.06, CV: 0.97
✅ System is biologically appropriate with Fano factor: 14.29, CV: 0.98
✅ System is biologically appropriate with Fano factor: 14.52, CV: 0.98
✅ System is biologically appropriate with Fano factor: 14.76, CV: 0.99
✅ System is biologically appropriate with Fano factor: 15.00, CV: 1.00
✅ System is biologically appropriate with Fano factor: 15.24, CV: 1.01
✅ System is biologically appropriate with Fano factor: 15.48, CV: 1.02
✅ System is biologically appropriate with Fano factor: 15.73, CV: 1.02
✅ System is biologically appropriate with Fano factor: 15.98, CV: 1.03
✅ System is biologically appropriate with Fano factor: 16.22, CV: 1.04
✅ System is biologically appropriate with Fano factor: 16.47, CV: 1.05
✅ System is biologically appropriate with Fano factor: 16.73, CV: 1.06
✅ System is biologically appropriate with Fano factor: 16.98, CV: 1.06
✅ System is biologically appropriate with Fano factor: 17.24, CV: 1.07
✅ System is biologically appropriate with Fano factor: 17.50, CV: 1.08
✅ System is biologically appropriate with Fano factor: 17.76, CV: 1.09
✅ System is biologically appropriate with Fano factor: 18.02, CV: 1.10
✅ System is biologically appropriate with Fano factor: 18.28, CV: 1.10
✅ System is biologically appropriate with Fano factor: 18.55, CV: 1.11
✅ System is biologically appropriate with Fano factor: 18.82, CV: 1.12
✅ System is biologically appropriate with Fano factor: 19.09, CV: 1.13
✅ System is biologically appropriate with Fano factor: 19.36, CV: 1.14
✅ System is biologically appropriate with Fano factor: 19.63, CV: 1.14
✅ System is biologically appropriate with Fano factor: 19.91, CV: 1.15
⚠️ WARNING: Fano factor 20.18 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 20.46 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 20.74 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 21.03 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 21.31 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 21.60 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 21.89 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 22.18 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 22.47 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 22.77 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 23.06 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 23.36 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 23.66 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 23.97 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 24.27 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 24.58 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 24.88 > 20, consider changing the target parameters.Checking all CV ratios: 100%|██████████| 150/150 [00:00<00:00, 292353.90it/s]

⚠️ WARNING: Fano factor 25.19 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 25.51 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 25.82 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 26.14 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 26.45 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 26.77 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 27.10 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 27.42 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 27.74 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 28.07 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 28.40 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 28.73 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 29.06 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 29.40 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 29.74 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 30.08 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 30.42 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 30.76 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 31.10 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 31.45 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 31.80 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 32.15 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 32.50 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 32.86 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 33.21 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 33.57 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 33.93 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 34.29 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 34.66 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 35.02 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 35.39 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 35.76 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 36.13 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 36.50 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 36.88 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 37.26 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 37.64 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 38.02 > 20, consider changing the target parameters.
⚠️ 55 out of 150 CV ratios are not biologically appropriate
First few inappropriate ratios: [1.4500000000000008, 1.4600000000000009, 1.4700000000000009, 1.4800000000000009, 1.4900000000000009]

Testing parameters: CV normal = 0.64, Mean = 22.50
✅ System is biologically appropriate with Fano factor: 9.22, CV: 0.64
Checking all CV ratios:   0%|          | 0/150 [00:00<?, ?it/s]✅ System is biologically appropriate with Fano factor: 2.30, CV: 0.32
✅ System is biologically appropriate with Fano factor: 2.40, CV: 0.33
✅ System is biologically appropriate with Fano factor: 2.49, CV: 0.33
✅ System is biologically appropriate with Fano factor: 2.59, CV: 0.34
✅ System is biologically appropriate with Fano factor: 2.69, CV: 0.35
✅ System is biologically appropriate with Fano factor: 2.79, CV: 0.35
✅ System is biologically appropriate with Fano factor: 2.89, CV: 0.36
✅ System is biologically appropriate with Fano factor: 2.99, CV: 0.36
✅ System is biologically appropriate with Fano factor: 3.10, CV: 0.37
✅ System is biologically appropriate with Fano factor: 3.21, CV: 0.38
✅ System is biologically appropriate with Fano factor: 3.32, CV: 0.38
✅ System is biologically appropriate with Fano factor: 3.43, CV: 0.39
✅ System is biologically appropriate with Fano factor: 3.54, CV: 0.40
✅ System is biologically appropriate with Fano factor: 3.66, CV: 0.40
✅ System is biologically appropriate with Fano factor: 3.77, CV: 0.41
✅ System is biologically appropriate with Fano factor: 3.89, CV: 0.42
✅ System is biologically appropriate with Fano factor: 4.01, CV: 0.42
✅ System is biologically appropriate with Fano factor: 4.14, CV: 0.43
✅ System is biologically appropriate with Fano factor: 4.26, CV: 0.44
✅ System is biologically appropriate with Fano factor: 4.39, CV: 0.44
✅ System is biologically appropriate with Fano factor: 4.52, CV: 0.45
✅ System is biologically appropriate with Fano factor: 4.65, CV: 0.45
✅ System is biologically appropriate with Fano factor: 4.78, CV: 0.46
✅ System is biologically appropriate with Fano factor: 4.91, CV: 0.47
✅ System is biologically appropriate with Fano factor: 5.05, CV: 0.47
✅ System is biologically appropriate with Fano factor: 5.18, CV: 0.48
✅ System is biologically appropriate with Fano factor: 5.32, CV: 0.49
✅ System is biologically appropriate with Fano factor: 5.46, CV: 0.49
✅ System is biologically appropriate with Fano factor: 5.61, CV: 0.50
✅ System is biologically appropriate with Fano factor: 5.75, CV: 0.51
✅ System is biologically appropriate with Fano factor: 5.90, CV: 0.51
✅ System is biologically appropriate with Fano factor: 6.05, CV: 0.52
✅ System is biologically appropriate with Fano factor: 6.20, CV: 0.52
✅ System is biologically appropriate with Fano factor: 6.35, CV: 0.53
✅ System is biologically appropriate with Fano factor: 6.50, CV: 0.54
✅ System is biologically appropriate with Fano factor: 6.66, CV: 0.54
✅ System is biologically appropriate with Fano factor: 6.82, CV: 0.55
✅ System is biologically appropriate with Fano factor: 6.98, CV: 0.56
✅ System is biologically appropriate with Fano factor: 7.14, CV: 0.56
✅ System is biologically appropriate with Fano factor: 7.30, CV: 0.57
✅ System is biologically appropriate with Fano factor: 7.46, CV: 0.58
✅ System is biologically appropriate with Fano factor: 7.63, CV: 0.58
✅ System is biologically appropriate with Fano factor: 7.80, CV: 0.59
✅ System is biologically appropriate with Fano factor: 7.97, CV: 0.60
✅ System is biologically appropriate with Fano factor: 8.14, CV: 0.60
✅ System is biologically appropriate with Fano factor: 8.32, CV: 0.61
✅ System is biologically appropriate with Fano factor: 8.49, CV: 0.61
✅ System is biologically appropriate with Fano factor: 8.67, CV: 0.62
✅ System is biologically appropriate with Fano factor: 8.85, CV: 0.63
✅ System is biologically appropriate with Fano factor: 9.03, CV: 0.63
✅ System is biologically appropriate with Fano factor: 9.22, CV: 0.64
✅ System is biologically appropriate with Fano factor: 9.40, CV: 0.65
✅ System is biologically appropriate with Fano factor: 9.59, CV: 0.65
✅ System is biologically appropriate with Fano factor: 9.78, CV: 0.66
✅ System is biologically appropriate with Fano factor: 9.97, CV: 0.67
✅ System is biologically appropriate with Fano factor: 10.16, CV: 0.67
✅ System is biologically appropriate with Fano factor: 10.36, CV: 0.68
✅ System is biologically appropriate with Fano factor: 10.55, CV: 0.68
✅ System is biologically appropriate with Fano factor: 10.75, CV: 0.69
✅ System is biologically appropriate with Fano factor: 10.95, CV: 0.70
✅ System is biologically appropriate with Fano factor: 11.15, CV: 0.70
✅ System is biologically appropriate with Fano factor: 11.36, CV: 0.71
✅ System is biologically appropriate with Fano factor: 11.56, CV: 0.72
✅ System is biologically appropriate with Fano factor: 11.77, CV: 0.72
✅ System is biologically appropriate with Fano factor: 11.98, CV: 0.73
✅ System is biologically appropriate with Fano factor: 12.19, CV: 0.74
✅ System is biologically appropriate with Fano factor: 12.40, CV: 0.74
✅ System is biologically appropriate with Fano factor: 12.62, CV: 0.75
✅ System is biologically appropriate with Fano factor: 12.83, CV: 0.76
✅ System is biologically appropriate with Fano factor: 13.05, CV: 0.76
✅ System is biologically appropriate with Fano factor: 13.27, CV: 0.77
✅ System is biologically appropriate with Fano factor: 13.49, CV: 0.77
✅ System is biologically appropriate with Fano factor: 13.72, CV: 0.78
✅ System is biologically appropriate with Fano factor: 13.94, CV: 0.79
✅ System is biologically appropriate with Fano factor: 14.17, CV: 0.79
✅ System is biologically appropriate with Fano factor: 14.40, CV: 0.80
✅ System is biologically appropriate with Fano factor: 14.63, CV: 0.81
✅ System is biologically appropriate with Fano factor: 14.86, CV: 0.81
✅ System is biologically appropriate with Fano factor: 15.10, CV: 0.82
✅ System is biologically appropriate with Fano factor: 15.34, CV: 0.83
✅ System is biologically appropriate with Fano factor: 15.58, CV: 0.83
✅ System is biologically appropriate with Fano factor: 15.82, CV: 0.84
✅ System is biologically appropriate with Fano factor: 16.06, CV: 0.84
✅ System is biologically appropriate with Fano factor: 16.30, CV: 0.85
✅ System is biologically appropriate with Fano factor: 16.55, CV: 0.86
✅ System is biologically appropriate with Fano factor: 16.80, CV: 0.86
✅ System is biologically appropriate with Fano factor: 17.05, CV: 0.87
✅ System is biologically appropriate with Fano factor: 17.30, CV: 0.88
✅ System is biologically appropriate with Fano factor: 17.55, CV: 0.88
✅ System is biologically appropriate with Fano factor: 17.81, CV: 0.89
✅ System is biologically appropriate with Fano factor: 18.06, CV: 0.90
✅ System is biologically appropriate with Fano factor: 18.32, CV: 0.90
✅ System is biologically appropriate with Fano factor: 18.58, CV: 0.91
✅ System is biologically appropriate with Fano factor: 18.85, CV: 0.92
✅ System is biologically appropriate with Fano factor: 19.11, CV: 0.92
✅ System is biologically appropriate with Fano factor: 19.38, CV: 0.93
✅ System is biologically appropriate with Fano factor: 19.64, CV: 0.93
✅ System is biologically appropriate with Fano factor: 19.91, CV: 0.94
⚠️ WARNING: Fano factor 20.19 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 20.46 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 20.74 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 21.01 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 21.29 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 21.57 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 21.86 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 22.14 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 22.43 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 22.72 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 23.01 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 23.30 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 23.59 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 23.89 > 20, consider changing the target parameters.Checking all CV ratios: 100%|██████████| 150/150 [00:00<00:00, 346064.69it/s]

⚠️ WARNING: Fano factor 24.19 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 24.49 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 24.79 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 25.09 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 25.40 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 25.70 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 26.01 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 26.32 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 26.63 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 26.95 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 27.26 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 27.58 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 27.90 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 28.22 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 28.55 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 28.87 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 29.20 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 29.53 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 29.86 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 30.19 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 30.53 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 30.86 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 31.20 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 31.54 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 31.88 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 32.23 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 32.57 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 32.92 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 33.27 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 33.62 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 33.97 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 34.33 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 34.69 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 35.04 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 35.40 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 35.77 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 36.13 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 36.50 > 20, consider changing the target parameters.
⚠️ 52 out of 150 CV ratios are not biologically appropriate
First few inappropriate ratios: [1.4800000000000009, 1.4900000000000009, 1.5000000000000009, 1.510000000000001, 1.520000000000001]

Testing parameters: CV normal = 0.60, Mean = 25.50
✅ System is biologically appropriate with Fano factor: 9.18, CV: 0.60
Checking all CV ratios:   0%|          | 0/150 [00:00<?, ?it/s]✅ System is biologically appropriate with Fano factor: 2.30, CV: 0.30
✅ System is biologically appropriate with Fano factor: 2.39, CV: 0.31
✅ System is biologically appropriate with Fano factor: 2.48, CV: 0.31
✅ System is biologically appropriate with Fano factor: 2.58, CV: 0.32
✅ System is biologically appropriate with Fano factor: 2.68, CV: 0.32
✅ System is biologically appropriate with Fano factor: 2.78, CV: 0.33
✅ System is biologically appropriate with Fano factor: 2.88, CV: 0.34
✅ System is biologically appropriate with Fano factor: 2.98, CV: 0.34
✅ System is biologically appropriate with Fano factor: 3.09, CV: 0.35
✅ System is biologically appropriate with Fano factor: 3.20, CV: 0.35
✅ System is biologically appropriate with Fano factor: 3.30, CV: 0.36
✅ System is biologically appropriate with Fano factor: 3.42, CV: 0.37
✅ System is biologically appropriate with Fano factor: 3.53, CV: 0.37
✅ System is biologically appropriate with Fano factor: 3.64, CV: 0.38
✅ System is biologically appropriate with Fano factor: 3.76, CV: 0.38
✅ System is biologically appropriate with Fano factor: 3.88, CV: 0.39
✅ System is biologically appropriate with Fano factor: 4.00, CV: 0.40
✅ System is biologically appropriate with Fano factor: 4.12, CV: 0.40
✅ System is biologically appropriate with Fano factor: 4.24, CV: 0.41
✅ System is biologically appropriate with Fano factor: 4.37, CV: 0.41
✅ System is biologically appropriate with Fano factor: 4.50, CV: 0.42
✅ System is biologically appropriate with Fano factor: 4.63, CV: 0.43
✅ System is biologically appropriate with Fano factor: 4.76, CV: 0.43
✅ System is biologically appropriate with Fano factor: 4.89, CV: 0.44
✅ System is biologically appropriate with Fano factor: 5.03, CV: 0.44
✅ System is biologically appropriate with Fano factor: 5.16, CV: 0.45
✅ System is biologically appropriate with Fano factor: 5.30, CV: 0.46
✅ System is biologically appropriate with Fano factor: 5.44, CV: 0.46
✅ System is biologically appropriate with Fano factor: 5.59, CV: 0.47
✅ System is biologically appropriate with Fano factor: 5.73, CV: 0.47
✅ System is biologically appropriate with Fano factor: 5.88, CV: 0.48
✅ System is biologically appropriate with Fano factor: 6.02, CV: 0.49
✅ System is biologically appropriate with Fano factor: 6.17, CV: 0.49
✅ System is biologically appropriate with Fano factor: 6.32, CV: 0.50
✅ System is biologically appropriate with Fano factor: 6.48, CV: 0.50
✅ System is biologically appropriate with Fano factor: 6.63, CV: 0.51
✅ System is biologically appropriate with Fano factor: 6.79, CV: 0.52
✅ System is biologically appropriate with Fano factor: 6.95, CV: 0.52
✅ System is biologically appropriate with Fano factor: 7.11, CV: 0.53
✅ System is biologically appropriate with Fano factor: 7.27, CV: 0.53
✅ System is biologically appropriate with Fano factor: 7.44, CV: 0.54
✅ System is biologically appropriate with Fano factor: 7.60, CV: 0.55
✅ System is biologically appropriate with Fano factor: 7.77, CV: 0.55
✅ System is biologically appropriate with Fano factor: 7.94, CV: 0.56
✅ System is biologically appropriate with Fano factor: 8.11, CV: 0.56
✅ System is biologically appropriate with Fano factor: 8.28, CV: 0.57
✅ System is biologically appropriate with Fano factor: 8.46, CV: 0.58
✅ System is biologically appropriate with Fano factor: 8.64, CV: 0.58
✅ System is biologically appropriate with Fano factor: 8.82, CV: 0.59
✅ System is biologically appropriate with Fano factor: 9.00, CV: 0.59
✅ System is biologically appropriate with Fano factor: 9.18, CV: 0.60
✅ System is biologically appropriate with Fano factor: 9.36, CV: 0.61
✅ System is biologically appropriate with Fano factor: 9.55, CV: 0.61
✅ System is biologically appropriate with Fano factor: 9.74, CV: 0.62
✅ System is biologically appropriate with Fano factor: 9.93, CV: 0.62
✅ System is biologically appropriate with Fano factor: 10.12, CV: 0.63
✅ System is biologically appropriate with Fano factor: 10.31, CV: 0.64
✅ System is biologically appropriate with Fano factor: 10.51, CV: 0.64
✅ System is biologically appropriate with Fano factor: 10.71, CV: 0.65
✅ System is biologically appropriate with Fano factor: 10.91, CV: 0.65
✅ System is biologically appropriate with Fano factor: 11.11, CV: 0.66
✅ System is biologically appropriate with Fano factor: 11.31, CV: 0.67
✅ System is biologically appropriate with Fano factor: 11.52, CV: 0.67
✅ System is biologically appropriate with Fano factor: 11.72, CV: 0.68
✅ System is biologically appropriate with Fano factor: 11.93, CV: 0.68
✅ System is biologically appropriate with Fano factor: 12.14, CV: 0.69
✅ System is biologically appropriate with Fano factor: 12.35, CV: 0.70
✅ System is biologically appropriate with Fano factor: 12.57, CV: 0.70
✅ System is biologically appropriate with Fano factor: 12.78, CV: 0.71
✅ System is biologically appropriate with Fano factor: 13.00, CV: 0.71
✅ System is biologically appropriate with Fano factor: 13.22, CV: 0.72
✅ System is biologically appropriate with Fano factor: 13.44, CV: 0.73
✅ System is biologically appropriate with Fano factor: 13.66, CV: 0.73
✅ System is biologically appropriate with Fano factor: 13.89, CV: 0.74
✅ System is biologically appropriate with Fano factor: 14.12, CV: 0.74
✅ System is biologically appropriate with Fano factor: 14.34, CV: 0.75
✅ System is biologically appropriate with Fano factor: 14.57, CV: 0.76
✅ System is biologically appropriate with Fano factor: 14.81, CV: 0.76
✅ System is biologically appropriate with Fano factor: 15.04, CV: 0.77
✅ System is biologically appropriate with Fano factor: 15.28, CV: 0.77
✅ System is biologically appropriate with Fano factor: 15.51, CV: 0.78
✅ System is biologically appropriate with Fano factor: 15.75, CV: 0.79
✅ System is biologically appropriate with Fano factor: 16.00, CV: 0.79
✅ System is biologically appropriate with Fano factor: 16.24, CV: 0.80
✅ System is biologically appropriate with Fano factor: 16.48, CV: 0.80
✅ System is biologically appropriate with Fano factor: 16.73, CV: 0.81
✅ System is biologically appropriate with Fano factor: 16.98, CV: 0.82
✅ System is biologically appropriate with Fano factor: 17.23, CV: 0.82
✅ System is biologically appropriate with Fano factor: 17.48, CV: 0.83
✅ System is biologically appropriate with Fano factor: 17.74, CV: 0.83
✅ System is biologically appropriate with Fano factor: 17.99, CV: 0.84
✅ System is biologically appropriate with Fano factor: 18.25, CV: 0.85
✅ System is biologically appropriate with Fano factor: 18.51, CV: 0.85
✅ System is biologically appropriate with Fano factor: 18.77, CV: 0.86
✅ System is biologically appropriate with Fano factor: 19.04, CV: 0.86
✅ System is biologically appropriate with Fano factor: 19.30, CV: 0.87
✅ System is biologically appropriate with Fano factor: 19.57, CV: 0.88
✅ System is biologically appropriate with Fano factor: 19.84, CV: 0.88
⚠️ WARNING: Fano factor 20.11 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 20.38 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 20.66 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 20.93 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 21.21 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 21.49 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 21.77 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 22.05 > 20, consider changing the target parameters.
⚠️ WARNING: Fano factor 22.34 > 20, consider changing the target parameters.
